IdRecipe;TitleEN;TitleFR;Source;LocationArea
38065;Dandelion Salad with Lardons and Goat Cheese Phyllo Blossoms;Salade de pissenlits aux lardons et au fromage de chà?vre Fleurs de phyllo;EPICURIOUS;France
38066;Honey Brioche;Brioche au miel;EPICURIOUS;France
38067;Jam Tarts (Tartes de Confiture);Tartes de confiture;EPICURIOUS;France
38068;Banana-Caramel Napoleons;Napoléons banane-caramel;EPICURIOUS;France
38069;Creamed Parsley;Crème de persil;EPICURIOUS;France
38070;Biarritz Rochers;Rochers de Biarritz;EPICURIOUS;France
38071;Upside Down Apple Tarts;Tartelettes aux pommes renversées;EPICURIOUS;France
38072;Earl Grey Tea Madeleines with Honey;Madeleines au thé Earl Grey et au miel;EPICURIOUS;France
38073;French Crullers;Crullers français;EPICURIOUS;France
38074;Mushroom, Leek, and Brioche Stuffing;Farce aux champignons, poireaux et brioche;EPICURIOUS;France
38075;Blond Chicken Broth;Bouillon de poulet blond;EPICURIOUS;France
38076;Fish Soup with Tomatoes and Red Pepper-Garlic Sauce;Soupe de poisson avec tomates et sauce au poivre rouge et à l'ail;EPICURIOUS;France
38077;Pecan-Bourbon Crème Brûlée;Crème brulee aux pacanes et au bourbon;EPICURIOUS;France
38078;Kouign-Amann;Kouign-Amann;EPICURIOUS;France
38079;Plum Galette;Galette de prunes;EPICURIOUS;France
38080;Chicken Flambé;Poulet flambé;EPICURIOUS;France
38081;Salade Verte Avec Croutes de Roquefort;Salade Verte Avec Croutes de Roquefort;EPICURIOUS;France
38082;Sweet Palmiers;Palmiers sucrés;EPICURIOUS;France
38083;Fig and Walnut Tapenade with Goat Cheese;Tapenade de figues et noix au fromage de chèvre;EPICURIOUS;France
38084;Chilled Lemon Souffles with Caramel Sauce;Soufflés froids au citron et sauce caramel;EPICURIOUS;France
38085;Grand Marnier Cràªpe Cake;Gâteau aux crêpes au Grand Marnier;EPICURIOUS;France
38086;Roasted Chicken with Dijon Sauce;Poulet rôti à la sauce de Dijon;EPICURIOUS;France
38087;Vin D'orange (Orange Wine);Vin d'orange;EPICURIOUS;France
38088;Quince Calvados Cràªpe Souffles;Soufflés de crêpe au coing et au calvados;EPICURIOUS;France
38089;Pan-Grilled Paillards of Duck;Paillards de canard grillés à la poêle;EPICURIOUS;France
38090;"Seared ""marinated"" Tuna with Black-Olive Vinaigrette";Thon mariné poêlé à la vinaigrette d'olives noires;EPICURIOUS;France
38091;Cassoulet;Cassoulet;EPICURIOUS;France
38092;Lemon Custards with Lemon Verbena;Flans au citron et à la verveine;EPICURIOUS;France
38093;White Butter Sauce with Cream Beurre Nantais;Sauce au beurre blanc et à la crème Beurre Nantais;EPICURIOUS;France
38094;Wild Mushroom and Roasted Garlic Sandwich;Sandwich aux champignons sauvages et à l'ail rôti;EPICURIOUS;France
38095;Peaches 'n' Cream Eclairs with Bourbon Caramel Sauce;Eclairs aux pêches et à la crème, sauce au caramel au bourbon;EPICURIOUS;France
38096;Blade Steaks with Mushroom-Madeira Sauce;Steaks de lame avec sauce aux champignons et madère;EPICURIOUS;France
38097;Raisin Brioche Pastries (Pains aux Raisins);Pains aux Raisins Briochés (Pains aux Raisins);EPICURIOUS;France
38098;Frozen Plum Souffles with Cardamom-Plum Sauce;Soufflés glacés aux prunes avec sauce aux prunes et à la cardamome;EPICURIOUS;France
38099;Chocolate-Orange Bûche de Noël;Bûche de Noûl au chocolat et à l'orange;EPICURIOUS;France
38100;Scallops with Snail-Garlic Butter and Leeks;Coquilles Saint-Jacques au beurre d'escargot à l'ail et aux poireaux;EPICURIOUS;France
38101;Potato Cake with Cheese and Bacon;Gâteau de pommes de terre au fromage et au bacon;EPICURIOUS;France
38102;Rib-Eye Steaks with Béarnaise Butter;Faux-filet au beurre béarnaise;EPICURIOUS;France
38103;Fresh Spinach and Roasted-Garlic Custards;Crèmes d'épinards frais et d'ail rôti;EPICURIOUS;France
38104;Classic Escargots à  la Bourguignonne;Escargots classiques à la Bourguignonne;EPICURIOUS;France
38105;Blancmanges with Raspberry Sauce;Blancmanges avec sauce aux framboises;EPICURIOUS;France
38106;Gruyère and Parmesan Cheese Soufflé;Soufflé au gruyère et au parmesan;EPICURIOUS;France
38107;White Root Vegetable Soup with Thyme Butter;Soupe de légumes blancs au beurre de thym;EPICURIOUS;France
38108;Madeleines with Lavender Honey;Madeleines au miel de lavande;EPICURIOUS;France
38109;Fricassee of Game Hen with Creamy Leeks and Vadoum;Fricassée de gibier à plumes, poireaux crémeux et vadoum;EPICURIOUS;France
38110;Caramelized Nectarines;Nectarines caramélisées;EPICURIOUS;France
38111;Chai-Spiced Crème Caramels with Raspberries and Pistachio Phyllo Crisps;Crème caramel au chai, framboises et croustillant de phyllo aux pistaches;EPICURIOUS;France
38112;Scrambled Eggs en Coque with Caviar;Oeufs brouillés en coque avec caviar;EPICURIOUS;France
38113;Coriander-and-Chile-Rubbed Lamb Chops;Côtelettes d'agneau frottées à la coriandre et au chili;EPICURIOUS;France
38114;Monique's Cornichons;Cornichons de Monique;EPICURIOUS;France
38115;Pork with Apples, Calvados and Apple Cider;Porc aux pommes, Calvados et cidre de pomme;EPICURIOUS;France
38116;Pastry Crust Dough;Pâte à tarte;EPICURIOUS;France
38117;Mahimahi with Charred Onion, Tomatoes, and Tapenade Vinaigrette;Mahimahi aux oignons carbonisés, tomates et vinaigrette à la tapenade;EPICURIOUS;France
38118;Chocolate Orange Petits Fours;Petits Fours au chocolat et à l'orange;EPICURIOUS;France
38119;Brioche Bretzels;Bretzels briochés;EPICURIOUS;France
38120;Chocolate Soufflé;Soufflé au chocolat;EPICURIOUS;France
38121;Garlic Soup;Soupe à l'ail;EPICURIOUS;France
38122;Mushroom Croque-Monsieur;Croque-Monsieur aux champignons;EPICURIOUS;France
38123;Poulet au Vinaigre a l'Estragon;Poulet au Vinaigre à l'Estragon;EPICURIOUS;France
38124;Potato-and-Cheese Purée;Purée de pommes de terre et de fromage;EPICURIOUS;France
38125;Olive Biscuits;Biscuits aux olives;EPICURIOUS;France
38126;Gribiche Sauce;Sauce Gribiche;EPICURIOUS;France
38127;Ham Steaks With Curry Sauce (Jambon Le Tout Paris);Steaks de jambon au curry (Jambon Le Tout Paris);EPICURIOUS;France
38128;Garlic and Saffron Mayonnaise (Rouille);Mayonnaise à l'ail et au safran (Rouille);EPICURIOUS;France
38129;Potato Pizza;Pizza aux pommes de terre;EPICURIOUS;France
38130;Pistachio Blancmanges;Blancs-mangers à la pistache;EPICURIOUS;France
38131;Passion-Fruit Gelees;Gélées aux fruits de la passion;EPICURIOUS;France
38132;French Potato Salad;Salade de pommes de terre française;EPICURIOUS;France
38133;Chicken with Tarragon Vinegar Sauce;Poulet à la sauce vinaigre à l'estragon;EPICURIOUS;France
38134;Sauteed Mushrooms with Smoked Ham;Champignons sautés au jambon fumé;EPICURIOUS;France
38135;Fromage Blanc Souffle;Soufflé au Fromage Blanc;EPICURIOUS;France
38136;Pot-au-Feu;Pot-au-Feu;EPICURIOUS;France
38137;Buttered Haricots Verts;Haricots Verts au beurre;EPICURIOUS;France
38138;Parisian Gnocchi;Gnocchi parisiens;EPICURIOUS;France
38139;Pommes Duchesse Gratin;Gratin de Pommes Duchesse;EPICURIOUS;France
38140;Rillettes de Canard au Poivre Vert;Rillettes de Canard au Poivre Vert;EPICURIOUS;France
38141;Almond Pear Clafouti;Clafoutis aux amandes et aux poires;EPICURIOUS;France
38142;Beef Liver Bourguignonne;Foie de bœuf Bourguignonne;EPICURIOUS;France
38143;Daniel Boulud's Short Ribs Braised in Red Wine with Celery Duo;Duo de côtes courtes braisées au vin rouge et céleri de Daniel Boulud;EPICURIOUS;France
38144;Duck Rillettes;Rillettes de canard;EPICURIOUS;France
38145;Hot Chocolate Cakes with Mango and Ginger;Gâteaux au chocolat chaud à la mangue et au gingembre;EPICURIOUS;France
38146;Potato and Artichoke Gratin;Gratin de pommes de terre et d'artichauts;EPICURIOUS;France
38147;Gateau de Sirop;Gateau de Sirop;EPICURIOUS;France
38148;Pann Bagnat;Pann Bagnat;EPICURIOUS;France
38149;Tuna Steak Marchand de Vin;Pavé de thon Marchand de Vin;EPICURIOUS;France
38150;Glazed Cooked and Raw Asparagus with Butter and Parmesan;Asperges cuites et crues glacées au beurre et au parmesan;EPICURIOUS;France
38151;Free-Form Chocolate Candies;Bonbons au chocolat de forme libre;EPICURIOUS;France
38152;Chocolate-Chunk Soufflé Cakes;Gâteaux soufflés aux morceaux de chocolat;EPICURIOUS;France
38153;Pear and Walnut Tarte Tatin;Tarte Tatin aux poires et aux noix;EPICURIOUS;France
38154;Almond Meringue Torte with Lemon and Strawberry Filling;Torte meringuée aux amandes, fourrée au citron et aux fraises;EPICURIOUS;France
38155;Petit Trois's French Onion Soup;Soupe à l'oignon de Petit Trois;EPICURIOUS;France
38156;Duck with Honey;Canard au miel;EPICURIOUS;France
38157;Cinnamon Nutmeg Tuiles;Tuiles à la cannelle et à la noix de muscade;EPICURIOUS;France
38158;French Red Onion Soup;Soupe à l'oignon rouge;EPICURIOUS;France
38159;Curried Chicken Liver Paté;Paté de foie de poulet au curry;EPICURIOUS;France
38160;Savory Rosemary Shortbreads;Sablés salés au romarin;EPICURIOUS;France
38161;Paneed Veal with Fried Lemon Slices;Veau pané avec tranches de citron frites;EPICURIOUS;France
38162;Duck a l'Orange;Canard à l'Orange;EPICURIOUS;France
38163;Citrus Terrine with Candied Grapefruit Strips;Terrine aux agrumes et lamelles de pamplemousse confit;EPICURIOUS;France
38164;Oreillettes de Montpellier;Oreillettes de Montpellier;EPICURIOUS;France
38165;Chocolate Praline Croquembouche;Croquembouche au chocolat praliné;EPICURIOUS;France
38166;Gateau Breton aux Pommes;Gateau Breton aux Pommes;EPICURIOUS;France
38167;Classic Cheese Soufflé;Soufflé classique au fromage;EPICURIOUS;France
38168;Potato and Carrot Gratin Diamonds;Diamants de Gratin de Pommes de Terre et Carottes;EPICURIOUS;France
38169;Confit Duck Legs;Cuisses de canard confites;EPICURIOUS;France
38170;Open-Face Chicken Cordon Bleu;Poulet Cordon Bleu à visage ouvert;EPICURIOUS;France
38171;Coeur à  la Crème with Raspberry Sauce;Cœur à la Crème avec sauce aux framboises;EPICURIOUS;France
38172;Pastry for a One-Crust Tart;Pate pour une tarte à une croûte;EPICURIOUS;France
38173;Salad with Herb-Dijon Dressing;Salade avec vinaigrette Herb-Dijon;EPICURIOUS;France
38174;Rustic Apricot Sorbet;Sorbet rustique aux abricots;EPICURIOUS;France
38175;Puff Pastry Tart Filled with Almond Cream;Tarte à la pate feuilletée fourrée de crà?me d'amandes;EPICURIOUS;France
38176;Spiced Butter-Glazed Carrots;Carottes glacées au beurre épicé;EPICURIOUS;France
38177;Grand Aioli;Grand Aioli;EPICURIOUS;France
38178;Chocolate Cherry Bombe;Bombe aux cerises et au chocolat;EPICURIOUS;France
38179;Chicken Normande with Mashed Apples and Potatoes;Poulet normand avec purée de pommes et de pommes de terre;EPICURIOUS;France
38180;Pumpkin-Coconut Bisque;Bisque de citrouille et de noix de coco;EPICURIOUS;France
38181;Eggplant, Tomato and Goat Cheese Sandwiches;Sandwichs d'aubergine, de tomate et de fromage de chèvre;EPICURIOUS;France
38182;Rich Onion Marmalade;Marmelade d'oignons riche;EPICURIOUS;France
38183;Italian Plum Tart (Tarte aux Quetsches);Tarte aux prunes italienne (Tarte aux Quetsches);EPICURIOUS;France
38184;Tiny Baked Potatoes with Chervil Cream;Petites pommes de terre au four avec crème de cerfeuil;EPICURIOUS;France
38185;Pistou;Pistou;EPICURIOUS;France
38186;Monegasque-Style Onions;Oignons à la monégasque;EPICURIOUS;France
38187;Chocolate Genoise with Chocolate-Peppermint Ganache;Génoise au chocolat et ganache chocolat-menthe poivrée;EPICURIOUS;France
38188;Tomato Tartes Tatins;Tartes Tatins à la tomate;EPICURIOUS;France
38189;Beef Consommé with Herbed Crepes Julienne;Consommé de bœuf avec crêpes aux herbes Julienne;EPICURIOUS;France
38190;Pizza with Fontina, Potatoes, and Tapenade;Pizza avec Fontina, pommes de terre et tapenade;EPICURIOUS;France
38191;Coffee-Caramel Crème Brûlée;Crème Brûlée au café et caramel;EPICURIOUS;France
38192;Griddled Asparagus, Piperade, Poached Eggs, and Grits;Asperges grillées, piperade, œufs pochés et gruau de maïs;EPICURIOUS;France
38193;Golden Potato Cake;Gateau de pommes de terre dorées;EPICURIOUS;France
38194;Estouffade de Noël;Estouffade de Noûl;EPICURIOUS;France
38195;Egg, Onion, and Apple Croquettes;"Croquettes d'Å""ufs, d'oignons et de pommes";EPICURIOUS;France
38196;Brioche;Brioche;EPICURIOUS;France
38197;Green Beans and Zucchini with Sauce Verte;Haricots verts et courgettes à la sauce verte;EPICURIOUS;France
38198;Chicken Liver Mousse;Mousse de foie de volaille;EPICURIOUS;France
38199;Duck with Raspberries (Canard aux Framboises);Canard aux framboises (Canard aux Framboises);EPICURIOUS;France
38200;Dark Chocolate Mousse;Mousse au chocolat noir;EPICURIOUS;France
38201;Caramelized Mango-Lime Tapioca;Tapioca caramélisé à la mangue et au citron vert;EPICURIOUS;France
38202;Grilled Vegetable Antipasto with Herbed Chevre and Crostini;Antipasto de légumes grillés avec fromage aux herbes et crostini;EPICURIOUS;France
38203;Cinnamon Rice Pudding;Pudding de riz à la cannelle;EPICURIOUS;France
38204;Croissant French Toast;Pain perdu avec croissants;EPICURIOUS;France
38205;Cinnamon Sables;Sables à la cannelle;EPICURIOUS;France
38206;Crème Brûlée a l'Orange;Crème Brûlée à l'Orange;EPICURIOUS;France
38207;Shrimp with Orange Beurre Blanc;Crevettes au beurre blanc à l'orange;EPICURIOUS;France
38208;Warm Crepes with Hazelnut Brown Butter;Crêpes chaudes avec beurre brun aux noisettes;EPICURIOUS;France
38209;Bacon-Wrapped Cod;Morue enveloppée de bacon;EPICURIOUS;France
38210;Leg of Lamb Poached in White Wine Court Bouillon;Gigot d'agneau poché au court-bouillon de vin blanc;EPICURIOUS;France
38211;Chicken with 40 Cloves of Garlic;Poulet avec 40 gousses d'ail;EPICURIOUS;France
38212;Tender Pie Crust;Croûte de tarte tendre;EPICURIOUS;France
38213;Jacques's French Potato Salad;Salade de pommes de terre française de Jacques;EPICURIOUS;France
38214;Scallop and Sole Mousselines;Mousselines de pétoncles et de sole;EPICURIOUS;France
38215;Grand Marnier Mousse with Blackberries;Mousse au Grand Marnier et aux mûres;EPICURIOUS;France
38216;Isabelle's Semolina Cake;Gâteau de semoule d'Isabelle;EPICURIOUS;France
38217;Grand Marnier French Toast;Pain perdu au Grand Marnier;EPICURIOUS;France
38218;Chocolate Raspberry Bites;Bouchées au chocolat et aux framboises;EPICURIOUS;France
38219;Roquefort Potato Gratin;Gratin de pommes de terre au roquefort;EPICURIOUS;France
38220;Herb-Rubbed Steaks with Olives Provencal;Steaks aux herbes avec olives à la provençale;EPICURIOUS;France
38221;Chateaubriand;Chateaubriand;EPICURIOUS;France
38222;Café Boulud's Blanquette de Veau;Blanquette de Veau du Café Boulud;EPICURIOUS;France
38223;Coffee Crème Brûlée;Crème Brûlée au café;EPICURIOUS;France
38224;Roestis;Roestis;EPICURIOUS;France
38225;Endive and Pear Salad with Gorgonzola Cream Dressing;Salade d'endives et de poires à la crème de gorgonzola;EPICURIOUS;France
38226;Sole Goujons with Paprika Salt;Goujons de sole au sel de paprika;EPICURIOUS;France
38227;Homemade Red Wine Vinegar;Vinaigre de vin rouge maison;EPICURIOUS;France
38228;Provenà§al Braised Lamb Chops;Côtelettes d'agneau braisées à la provençale;EPICURIOUS;France
38229;Chicken in Riesling;Poulet au Riesling;EPICURIOUS;France
38230;Sauteed Green Beans;Haricots verts sautés;EPICURIOUS;France
38231;Garlic Soup With Potatoes and Poached Eggs;Soupe à l'ail avec pommes de terre et oeufs pochés;EPICURIOUS;France
38232;Chestnut Soup;Soupe à la châtaigne;EPICURIOUS;France
38233;The Delicious Omelette;L'Omelette Délicieuse;EPICURIOUS;France
38234;Shrimp Bisque with Pernod;Bisque de crevettes au Pernod;EPICURIOUS;France
38235;Salmon Confit in Olive Oil with Arugula Salad and Balsamic Vinegar;Confit de saumon à l'huile d'olive, salade de roquette et vinaigre balsamique;EPICURIOUS;France
38236;French Apple-Almond Tart;Tarte française aux pommes et amandes;EPICURIOUS;France
38237;Gateau Breton;Gateau Breton;EPICURIOUS;France
38238;Ratatouille on the Run;Ratatouille sur le pouce;EPICURIOUS;France
38239;Bratwurst with Creamy Apple Compote;Bratwurst avec compote de pommes crémeuse;EPICURIOUS;France
38240;Gratin of Greens;Gratin de verdure;EPICURIOUS;France
38241;Duck à l'Orange;Canard à l'orange;EPICURIOUS;France
38242;Chilled Cream of Zucchini Soup with Mussels and Fresh Mint;Soupe froide de courgettes avec moules et menthe fraîche;EPICURIOUS;France
38243;Steamed Mussels with Pernod, Celery Root and Saffron Aïoli;Moules à la vapeur avec Pernod, racine de céleri et Aïoli au safran;EPICURIOUS;France
38244;Strawberry Cream Puffs with Strawberry Sauce;Choux à la crème aux fraises avec sauce aux fraises;EPICURIOUS;France
38245;Balsamic Roasted Tomato and Goat Cheese Crisps;Tomates rôties au balsamique et croustillant de fromage de chèvre;EPICURIOUS;France
38246;Baked Crottins with Sauteed Mushrooms;Crottins au four avec champignons sautés;EPICURIOUS;France
38247;Grapefruit Sabayon Gratin;Gratin de sabayon au pamplemousse;EPICURIOUS;France
38248;Provencal Vegetable and Goat Cheese Terrine;Terrine provençale de légumes et de fromage de chèvre;EPICURIOUS;France
38249;Lemon Aïoli;Aïoli au citron;EPICURIOUS;France
38250;Anne's Goat Cheese Gratin;Gratin de fromage de chèvre d'Anne;EPICURIOUS;France
38251;Orange-Spice Bûche de Noël with Orange Cream Cheese Frosting;Bûche de Noûl à l'orange et aux épices avec glaçage au fromage frais à l'orange;EPICURIOUS;France
38252;Turkey Galantine;Galantine de dinde;EPICURIOUS;France
38253;Broccoli Almondine;Brocoli en amande;EPICURIOUS;France
38254;Pissaladiere;Pissaladière;EPICURIOUS;France
38255;Sole Amandine with Shredded Brussels Sprouts;Sole Amandine avec choux de Bruxelles râpés;EPICURIOUS;France
38256;Herbed French Dressing;Vinaigrette française aux herbes;EPICURIOUS;France
38257;Butter-Sugar Crepes;Crêpes au beurre et au sucre;EPICURIOUS;France
38258;Homemade Cheese Spread with Garlic and Herbs;Tartinade de fromage maison à l'ail et aux fines herbes;EPICURIOUS;France
38259;Prunes in Crispy Bacon;Pruneaux dans du bacon croustillant;EPICURIOUS;France
38260;Crème Fraîche;Crème Fraîche;EPICURIOUS;France
38261;Wild Mushrooms en Papillote;Champignons sauvages en papillote;EPICURIOUS;France
38262;Chocolate Gateaux;Gateaux au chocolat;EPICURIOUS;France
38263;Braised Lamb Shanks with Garlic and Rosemary;Jarrets d'agneau braisés à l'ail et au romarin;EPICURIOUS;France
38264;Pumpkin Gruyère Gratin with Thyme;Gratin de potiron au gruyère et au thym;EPICURIOUS;France
38265;Potato Salad with Haricots Verts, Roquefort and Walnuts;Salade de pommes de terre aux haricots verts, au roquefort et aux noix;EPICURIOUS;France
38266;Court Bouillon;Bouillon de cour;EPICURIOUS;France
38267;Frozen Lemon Mousses with Strawberry Mint Sauce;Mousses glacées au citron avec sauce à la menthe et aux fraises;EPICURIOUS;France
38268;Wild Mushroom Tart;Tarte aux champignons sauvages;EPICURIOUS;France
38269;Veal Prince Orloff;Prince de veau Orloff;EPICURIOUS;France
38270;Red and Black Currant Jam;Confiture de groseilles rouges et noires;EPICURIOUS;France
38271;Korova Cookies;Biscuits Korova;EPICURIOUS;France
38272;Croissants;Croissants;EPICURIOUS;France
38273;Country Terrine;Terrine de campagne;EPICURIOUS;France
38274;Aïoli with Vegetables;Aïoli aux légumes;EPICURIOUS;France
38275;"""Cocotte"" of Vegetables";"""Cocotte"" de légumes";EPICURIOUS;France
38276;Nià§oise Toasts;Dacquoise aux cacahuètes avec mousse au beurre de cacahuètes;EPICURIOUS;France
38277;Maple Sugar Tartlets;Agneau provençal avec légumes méditerranéens;EPICURIOUS;France
38278;Summer's Tomato Green Bean Bounty;Pâte feuilletée;EPICURIOUS;France
38279;Cheese Blintzes with Blueberry Sauce;Charlottes au citron avec curd de citron et écorce de citron confit;EPICURIOUS;France
38280;Cornmeal Cake with Black Cherry Compote;Brioche simple;EPICURIOUS;France
38281;Buckwheat Cràªpes With Creamy Leeks and Baked Eggs;Mes navets miniatures braisés au bouillon de poulet;EPICURIOUS;France
38282;Peanut Dacquoise with Peanut Butter Mousse;Moules à la vapeur, sauce safranée au citron;EPICURIOUS;France
38283;Provencal Lamb with Mediterranean Vegetables;Madeleines de Daniel Boulud;EPICURIOUS;France
38284;Puff Pastry;Crème d'asperges (Crème d'asperges);EPICURIOUS;France
38285;Lemon Charlottes with Lemon Curd and Candied Lemon Peel;Sauce mignonnette;EPICURIOUS;France
38286;Simple Brioche;Roulade de meringue à la crème d'anis;EPICURIOUS;France
38287;My Chicken Broth-Braised Baby Turnips;Vinaigrette française de base;EPICURIOUS;France
38288;Steamed Mussels with Lemon-Saffron Sauce;Mon poulet rôti simple préféré;EPICURIOUS;France
38289;Daniel Boulud's Madeleines;Foie gras de canard poché au chutney de raisins;EPICURIOUS;France
38290;Cream of Asparagus Soup (Crème d'asperges);Foie gras de canard sauté;EPICURIOUS;France
38291;Mignonette Sauce;Fougasse;EPICURIOUS;France
38292;Meringue Roulade with Anise Cream;Iles flottantes avec une sauce à la crème pâtissière parfumée au citron et framboises;EPICURIOUS;France
38293;Basic French Vinaigrette;Côtelettes d'épaule d'agneau aux pommes et aux pruneaux;EPICURIOUS;France
38294;My Favorite Simple Roast Chicken;Soufflés au Grand Marnier et Crème Anglaise;EPICURIOUS;France
38295;Poached Duck Foie Gras with Grape Chutney;Foie gras de canard poché avec chutney de raisin;EPICURIOUS;France
38296;Sauteed Duck Foie Gras;Foie gras de canard sauté;EPICURIOUS;France
38297;Fougasse;Fougasse;EPICURIOUS;France
38298;Floating Islands with Lemon-Scented Custard Sauce and Raspberries;Iles flottantes avec une sauce à la crème pâtissière parfumée au citron et framboises;EPICURIOUS;France
38299;Lamb Shoulder Chops with Apples and Prunes;Côtelettes d'épaule d'agneau aux pommes et aux pruneaux;EPICURIOUS;France
38300;Grand Marnier Souffles with Crème Anglaise;Soufflés au Grand Marnier et à la Crème Anglaise;EPICURIOUS;France
38301;Chocolate Napoleons with Mascarpone Cream and Cherry Compote;Napoléons au chocolat, crème au mascarpone et compote de cerises;EPICURIOUS;France
38302;Lemon and Rosemary Fougasse;Fougasse au citron et au romarin;EPICURIOUS;France
38303;Individual Tartes Tatin;Tartes Tatin individuelles;EPICURIOUS;France
38304;Root Vegetable Tarte Tatin;Tarte Tatin aux légumes racines;EPICURIOUS;France
38305;Smoked Salmon Coeurs à  la Crème;Coeurs à la crème au saumon fumé;EPICURIOUS;France
38306;Quince Tarte Tatin;Tarte Tatin au coing;EPICURIOUS;France
38307;Baeckeoffe _ Laundry Day Stew of Beef, Pork, and Lamb;Baeckeoffe _ Ragoût de bœuf, de porc et d'agneau du jour de la lessive;EPICURIOUS;France
38308;Spring Lamb Stew;Ragoût d'agneau de printemps;EPICURIOUS;France
38309;Beef Braised in Red Wine;Bœuf braisé au vin rouge;EPICURIOUS;France
38310;Chicken Liver Paté with Figs and Walnuts;Paté de foie de poulet aux figues et aux noix;EPICURIOUS;France
38311;French Lentil Soup with Sausage;Soupe française aux lentilles avec saucisses;EPICURIOUS;France
38312;Quail Escabeche (Caille en Escabeche);Escabèche de caille (Caille en Escabeche);EPICURIOUS;France
38313;Cream Puffs with Vanilla Ice Cream and Chocolate Sauce;Choux à la crème avec glace à la vanille et sauce au chocolat;EPICURIOUS;France
38314;Red Pepper Rouille and Shrimp Toasts;Rouille de poivrons rouges et toasts de crevettes;EPICURIOUS;France
38315;Green Lentil and Bacon Salad;Salade de lentilles vertes et de bacon;EPICURIOUS;France
38316;Roast Pork Tenderloin with Mustard-Tarragon Sauce;Filet de porc rôti avec sauce à la moutarde et à l'estragon;EPICURIOUS;France
38317;Chocolate Mousse;Mousse au chocolat;EPICURIOUS;France
38318;Caviar Eggs;Œufs au caviar;EPICURIOUS;France
38319;Pissaladieres;Pissaladières;EPICURIOUS;France
38320;Leeks Vinaigrette;Vinaigrette aux poireaux;EPICURIOUS;France
38321;Scarlet Poached Pears;Poires Pochées Ecarlates;EPICURIOUS;France
38322;Olive Bread;Pain aux olives;EPICURIOUS;France
38323;Scallop Brochettes with Artichokes and White Beans;Brochettes de Saint-Jacques aux artichauts et haricots blancs;EPICURIOUS;France
38324;Butternut Squash Gratin with Goat Cheese and Hazelnuts;Gratin de courge butternut au fromage de chèvre et aux noisettes;EPICURIOUS;France
38325;Roasted Guinea Hens with Whole-Grain Mustard and Herbs;Poules de Guinée rôties à la moutarde à grains entiers et aux fines herbes;EPICURIOUS;France
38326;White Bean Soup with Duck Confit;Soupe de haricots blancs au confit de canard;EPICURIOUS;France
38327;Yogurt Cake with Marmalade Glaze;Gâteau au yaourt, glacé à la marmelade;EPICURIOUS;France
38328;Plum Hazelnut Torte;Torte aux prunes et aux noisettes;EPICURIOUS;France
38329;Braised Veal Breast with Herbs, Pernod, and Tomatoes;Poitrine de veau braisée aux herbes, au Pernod et aux tomates;EPICURIOUS;France
38330;Beef Stock;Bouillon de bœuf;EPICURIOUS;France
38331;Calvados Sorbet;Sorbet au Calvados;EPICURIOUS;France
38332;Authentic Coq au Vin;Coq au Vin Authentique;EPICURIOUS;France
38333;Lemon-Sugar Galette;Galette citron-sucre;EPICURIOUS;France
38334;Apple and Rosemary Tarte;Tarte aux pommes et au romarin;EPICURIOUS;France
38335;Coquilles St.-Jacques;Coquilles St.-Jacques;EPICURIOUS;France
38336;Sea Bass, Languedoc Style;Bar à la Languedocienne;EPICURIOUS;France
38337;Croque-Madame;Croque-Madame;EPICURIOUS;France
38338;Celery Root Rémoulade;Rémoulade de céleri rave;EPICURIOUS;France
38339;Potatoes Roasted in Warm Ashes;Pommes de terre rôties sous la cendre chaude;EPICURIOUS;France
38340;Walnut Sables;Sables aux noix;EPICURIOUS;France
38341;Croutes au Fromage;Croutes au Fromage;EPICURIOUS;France
38342;Oxtail Bourguinonne;Queue de bœuf Bourguinonne;EPICURIOUS;France
38343;Onion Soup with Loads of Thyme and Giant Gruyère Crostini;Soupe à l'oignon avec beaucoup de thym et crostini géant au gruyère;EPICURIOUS;France
38344;Pork Chops with Mustard-Cornichon Sauce;Côtelettes de porc à la sauce moutarde-cornichon;EPICURIOUS;France
38345;White Sauce or Bechamel Sauce;Sauce blanche ou béchamel;EPICURIOUS;France
38346;Swiss Chard Gratin;Gratin de blettes suisses;EPICURIOUS;France
38347;Roasted-Garlic Soufflé;Soufflé à l'ail rôti;EPICURIOUS;France
38348;Batter for Waffles;Pâte à frire pour gaufres;EPICURIOUS;France
38349;Arctic Char Gravlax with White Grapefruit;Gravlax d'omble chevalier et pamplemousse blanc;EPICURIOUS;France
38350;Shrimp Provenà§ale;Crevette Provenà§ale;EPICURIOUS;France
38351;Caramelized Apple Crepes;Crêpes aux pommes caramélisées;EPICURIOUS;France
38352;Kouglof;Kouglof;EPICURIOUS;France
38353;Caramel Apple Pastis;Pastis aux pommes caramélisées;EPICURIOUS;France
38354;Nougat Noir;Nougat Noir;EPICURIOUS;France
38355;Rustic French Meatloaf;Pain de viande français rustique;EPICURIOUS;France
38356;Palmiers;Palmiers;EPICURIOUS;France
38357;Warm Lemon Chiboust with Lemon Thyme Infused Milk Chocolate Velouté;Chiboust au citron chaud et velouté de chocolat au lait infusé au thym et au citron;EPICURIOUS;France
38358;Maple Pots de Crème with Almond Praline;Pots de crème à l'érable et praliné aux amandes;EPICURIOUS;France
38359;Steak au Poivre;Steak au Poivre;EPICURIOUS;France
